MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS,__PITCH,__YAW,__ROLL,__PROGRADE_X,__PROGRADE_Y,__PROGRADE_Z,__NORMAL_X,__NORMAL_Y,__NORMAL_Z,THROTTLE
59.78,980.822631835938,980.822631835938,15998.4815613879,799.407276603152,538.460620749494,32.6784431027372,1.85369537962124,0.581908864772297,30.0143623352051,61.5823611238237,34165.3652451886,-6324782.40366386,2.29045438766479,315.851409912109,180.037490844727,-0.847915291786194,-0.0285893976688385,0.529360413551331,-0.0336982160806656,0.99943208694458,-5.5413693189621E-08,1
59.88,981.009704589844,981.009704589844,16057.6315922216,801.783380507263,540.662594384924,32.7212040408426,1.84709168814536,0.580049310818352,29.9808559417725,61.7145225078817,34300.6866353117,-6324564.48237141,2.29315948486328,315.799865722656,179.97444152832,-0.847981214523315,-0.0286426246166229,0.529251933097839,-0.0337582007050514,0.999430298805237,-3.49245965480804E-07,1
59.98,981.195373535156,981.195373535156,16116.9023613175,804.16376322116,542.868863159885,32.7640033549368,1.84098286181978,0.578153111862103,29.947359085083,61.8468124313605,34436.3489029352,-6324345.6067109,2.2958972454071,315.747955322266,180.066421508789,-0.848047494888306,-0.0286958813667297,0.5291428565979,-0.0338181182742119,0.99942809343338,0,1
60.08,981.379760742188,981.379760742188,16176.2939817524,806.549223433916,545.080042063893,32.8068535809655,1.83546351650646,0.576222325109532,29.9138641357422,61.9792868171459,34572.3851951081,-6324125.71249415,2.29856538772583,315.695617675781,179.954711914063,-0.848114013671875,-0.0287491977214813,0.529033303260803,-0.0338784009218216,0.999426126480103,-1.01514160633087E-07,1
60.18,981.562805175781,981.562805175781,16235.8065906307,808.939399198408,547.294939663121,32.8497465486074,1.8306684435584,0.574258303055817,29.8803768157959,62.1120068660204,34708.8330730572,-6323904.91419582,2.30122661590576,315.642761230469,180.029739379883,-0.848180532455444,-0.0288023948669434,0.528923630714417,-0.0339383408427238,0.999424040317535,1.62981450557709E-08,1
60.28,981.744445800781,981.744445800781,16295.4400970768,811.333144276452,549.51349027321,32.8926719159447,1.82788865467775,0.572260805853101,29.8469047546387,62.244815770481,34845.6003644662,-6323683.21560149,2.30393004417419,315.588073730469,179.969055175781,-0.848247647285461,-0.0288554430007935,0.528813183307648,-0.0339981243014336,0.999422192573547,-2.22586095333099E-07,1
60.38,981.924682617188,981.924682617188,16355.1950752055,813.729649940403,551.737945748682,32.9356170836383,1.82172642527382,0.570229103945138,29.8134593963623,62.3773841894739,34982.4898503879,-6323460.38897837,2.30652737617493,315.536682128906,179.834991455078,-0.848316848278046,-0.0289084613323212,0.528699278831482,-0.0340577214956284,0.99942010641098,-1.44354999065399E-07,1
60.48,982.103637695313,982.103637695313,16415.0711557195,816.128909417024,553.962790242031,32.9785861019419,1.81559659695211,0.568162247737285,29.7800407409668,62.5102347113309,35119.8151919087,-6323236.98180323,2.30919027328491,315.485687255859,179.937438964844,-0.848384737968445,-0.0289613902568817,0.528587281703949,-0.0341171845793724,0.999417841434479,-2.1420419216156E-08,1
60.58,982.28125,982.28125,16475.0680176346,818.531761392398,556.19076970375,33.021587470375,1.81230966275414,0.566060580531309,29.746639251709,62.6432273465484,35257.4922389509,-6323012.71843886,2.31192064285278,315.432067871094,179.860260009766,-0.848453044891357,-0.0290141999721527,0.528474867343903,-0.0341767519712448,0.999415993690491,-1.02445483207703E-07,1
60.68,982.457397460938,982.457397460938,16535.1857229518,820.939582239113,558.423639082922,33.0646319725854,1.81193575767932,0.563925794171826,29.7132415771484,62.7763922889649,35395.5384769682,-6322787.41991401,2.31474995613098,315.375640869141,179.906524658203,-0.848521709442139,-0.0290671288967133,0.528361797332764,-0.0342361256480217,0.999413847923279,-2.71014869213104E-07,1
60.78,982.632263183594,982.632263183594,16595.4245599248,823.353964762752,560.662716846387,33.1077429280537,1.81350988026925,0.561762544248813,29.6798324584961,62.9098320507444,35534.0151586356,-6322560.95016069,2.31755471229553,315.3173828125,179.916549682617,-0.848590612411499,-0.0291200578212738,0.528248131275177,-0.0342957079410553,0.999411880970001,-2.06753611564636E-07,1
60.88,982.805847167969,982.805847167969,16655.7847082345,825.776324265849,562.908694769037,33.1509376739099,1.81779900994408,0.559574121671843,29.6463966369629,63.043683729138,35673.0053140698,-6322333.23417484,2.32030916213989,315.256591796875,179.862838745117,-0.848659634590149,-0.0291727185249329,0.528134286403656,-0.0343548581004143,0.999409675598145,-5.58793544769287E-09,1
60.98,982.97802734375,982.97802734375,16716.266675421,828.207353308775,565.164976284817,33.1942210406975,1.82283021031925,0.557363662015467,29.6129264831543,63.1777199081158,35812.371568514,-6322103.92253704,2.32308912277222,315.194885253906,180.002029418945,-0.848730325698853,-0.0292257368564606,0.528017699718475,-0.0344143286347389,0.999407529830933,1.55530869960785E-07,1
61.08,983.148864746094,983.148864746094,16776.8708741423,830.647206592419,567.427665763579,33.2375955433973,1.82844778090997,0.555132113920373,29.5794219970703,63.3123369323762,35952.3560351431,-6321873.40280623,2.32577610015869,315.132843017578,179.921325683594,-0.848800361156464,-0.0292786657810211,0.527902245521545,-0.034473642706871,0.999405682086945,-6.79865479469299E-08,1
61.18,983.318359375,983.318359375,16837.5973116662,833.095407675783,569.697394814741,33.2810573463028,1.83729337427836,0.552880963805284,29.5458869934082,63.4474060964614,36092.8829074577,-6321641.60553326,2.32847023010254,315.067718505859,179.958908081055,-0.84887021780014,-0.0293314158916473,0.52778697013855,-0.0345328822731972,0.999403595924377,-1.15483999252319E-07,1
61.28,983.486633300781,983.486633300781,16898.446120006,835.550243213841,571.973738581039,33.3245916345057,1.8500001869938,0.550609667055773,29.5123386383057,63.5827215921619,36233.8295196788,-6321408.56889779,2.33121132850647,314.998809814453,179.950592041016,-0.848940670490265,-0.0293842256069183,0.527670681476593,-0.0345918908715248,0.9994016289711,-1.63912773132324E-07,1
61.38,983.653503417969,983.653503417969,16959.4178518504,838.009747292162,574.259651621298,33.3681665951813,1.86184884651684,0.548317272800484,29.4787998199463,63.7177126757077,36374.848362999,-6321173.98553046,2.3338611125946,314.930450439453,179.750381469727,-0.849014520645142,-0.0294370055198669,0.527548849582672,-0.0346510633826256,0.999399483203888,-1.24797224998474E-07,1
61.48,983.818969726563,983.818969726563,17020.5128625613,840.472189834363,576.548507669513,33.4117671749923,1.86971138897041,0.546001713068526,29.4452838897705,63.852770209191,36516.1795118367,-6320938.52680267,2.33641266822815,314.866241455078,179.653182983398,-0.849088668823242,-0.0294897258281708,0.527426540851593,-0.0347100794315338,0.99939751625061,-2.79396772384644E-08,1
61.58,983.983215332031,983.983215332031,17081.7302419869,842.937199312456,578.838757898624,33.4553909070104,1.88043301546738,0.543661718574269,29.4117984771729,63.9879915716366,36657.8835005565,-6320702.34985868,2.33912038803101,314.799530029297,179.759536743164,-0.849162399768829,-0.0295421481132507,0.527304947376251,-0.0347687304019928,0.999395608901978,-2.46800482273102E-07,1
61.68,984.146057128906,984.146057128906,17143.0695831887,845.404885027228,581.133050253583,33.4990358515459,1.89612064149519,0.54129738996266,29.3783397674561,64.1231353398059,36799.8117449163,-6320465.18077385,2.34200477600098,314.727905273438,179.656600952148,-0.849237084388733,-0.0295946598052979,0.527181684970856,-0.034827247262001,0.999393284320831,1.21071934700012E-07,1
61.78,984.307678222656,984.307678222656,17204.5308204619,847.876469243055,583.433193881724,33.5427212829596,1.91624949709062,0.538909484247042,29.3448963165283,64.2582015715769,36941.9625605121,-6320226.82966312,2.34498882293701,314.651794433594,179.745101928711,-0.849313616752625,-0.029647022485733,0.527055621147156,-0.0348860770463943,0.999391496181488,-2.07684934139252E-07,1
61.88,984.467895507813,984.467895507813,17266.1140628206,850.353843241186,585.740289946818,33.5864628800217,1.9396743193011,0.536500433558885,29.3114490509033,64.3933561913818,37084.4363606498,-6319987.17830263,2.34796142578125,314.572387695313,179.701263427734,-0.849390983581543,-0.0296996235847473,0.526927828788757,-0.0349444299936295,0.999389290809631,-1.15483999252319E-07,1
61.98,984.626831054688,984.626831054688,17327.819321312,852.838984260975,588.055727720238,33.6302913122795,1.96705287166881,0.534072799515584,29.2779750823975,64.5287496490457,37227.3248459445,-6319746.07681935,2.3509156703949,314.489013671875,179.701370239258,-0.849469602108002,-0.0297519564628601,0.526798129081726,-0.0350027158856392,0.999387383460999,-3.24100255966187E-07,1
62.08,984.784423828125,984.784423828125,17389.6472364673,855.332988893632,590.383962347715,33.6742093034252,1.99404872409432,0.531629919175375,29.2444705963135,64.6641026510116,37370.4539902145,-6319503.05612615,2.35383987426758,314.405700683594,179.843811035156,-0.84955108165741,-0.0298046171665192,0.526663780212402,-0.035061277449131,0.999385237693787,2.51457095146179E-08,1
62.18,984.940795898438,984.940795898438,17451.597968109,857.835841574012,592.720577593078,33.7182280831658,2.02129986387633,0.529173473405406,29.2109298706055,64.7998455063595,37514.0916348519,-6319258.56618748,2.35660290718079,314.322204589844,179.728408813477,-0.849633097648621,-0.0298571288585663,0.526528596878052,-0.0351194962859154,0.999383211135864,-2.51457095146179E-08,1
62.28,985.095825195313,985.095825195313,17513.6717786361,860.34713020905,595.065915938409,33.762337358151,2.04811155875927,0.526704970103986,29.1773586273193,64.9358841292301,37658.180793439,-6319012.56443055,2.35923051834106,314.239135742188,179.69319152832,-0.849715828895569,-0.029909610748291,0.526392042636871,-0.0351777002215385,0.999381005764008,3.53902578353882E-08,1
62.38,985.249572753906,985.249572753906,17575.8684126828,862.865923242052,597.419045090486,33.806524186391,2.07774766750766,0.524224016462116,29.1437702178955,65.0721742110509,37802.6957644392,-6318765.14186841,2.36193680763245,314.153289794922,179.764526367188,-0.84979921579361,-0.0299619436264038,0.526254415512085,-0.0352358371019363,0.999379277229309,-3.82773578166962E-07,1
62.48,985.402038574219,985.402038574219,17638.1878050035,865.390459996035,599.780183434198,33.8507733887769,2.11057821720258,0.521730031313654,29.1101779937744,65.2084362384693,37947.4638360171,-6318516.26919844,2.36468863487244,314.064147949219,179.667327880859,-0.849884390830994,-0.0300143659114838,0.526113748550415,-0.0352938771247864,0.999376893043518,1.80676579475403E-07,1
62.58,985.553161621094,985.553161621094,17700.6299327696,867.919124978669,602.14887064918,33.8950653123606,2.14560878871909,0.519222028304042,29.0765972137451,65.3444781042886,38092.3654915998,-6318265.98859035,2.36753439903259,313.972625732422,179.775772094727,-0.849972248077393,-0.0300666093826294,0.525968909263611,-0.0353514924645424,0.999374985694885,3.07336449623108E-08,1
62.68,985.703063964844,985.703063964844,17763.1946715852,870.450810959764,604.523115170778,33.9393886536987,2.18193130082301,0.516698921328536,29.043041229248,65.4803340454991,38237.422066546,-6318014.50410786,2.37032103538513,313.879791259766,179.692321777344,-0.850061595439911,-0.0301190316677094,0.525821447372437,-0.0354092568159103,0.999373018741608,-6.14672899246216E-08,1
62.78,985.851623535156,985.851623535156,17825.8816274041,872.985148023886,606.903374952461,33.9837347314216,2.2203145030945,0.514159985133208,29.0095138549805,65.6159029018053,38382.5690406822,-6317761.76241661,2.37308478355408,313.784759521484,179.750335693359,-0.850153148174286,-0.0301710665225983,0.525670349597931,-0.0354665294289589,0.999370694160461,3.25962901115417E-08,1
62.88,985.998962402344,985.998962402344,17888.6913863728,875.522685633169,609.294520576723,34.0281166655136,2.25275333371878,0.511605649670109,28.9760074615479,65.7507765245716,38527.546259623,-6317507.2428759,2.37570333480835,313.695190429688,179.935852050781,-0.850249588489532,-0.0302233994007111,0.52551144361496,-0.0355240777134895,0.999368846416473,-1.34576112031937E-07,1
62.98,986.145080566406,986.145080566406,17951.62366198,878.064604878373,611.688688447079,34.0725479565297,2.28084670496735,0.509037052444471,28.9425106048584,65.8859123243434,38672.9554387284,-6317251.77221609,2.37806582450867,313.610260009766,179.895324707031,-0.850345313549042,-0.0302754938602448,0.525353312492371,-0.0355812534689903,0.999366641044617,1.49011611938477E-07,1
63.08,986.289855957031,986.289855957031,18014.6776317274,880.612078144392,614.088499531035,34.1170335133423,2.3106315110949,0.50645625210961,28.9090156555176,66.0212206885254,38818.739539884,-6316995.06829546,2.38040089607239,313.523712158203,179.879257202148,-0.850441813468933,-0.0303274095058441,0.525194227695465,-0.0356381312012672,0.999364852905273,1.09896063804626E-07,1
63.18,986.433410644531,986.433410644531,18077.8532012003,883.165112213124,616.496051794195,34.161579999959,2.34220148840118,0.503864794486474,28.8755207061768,66.1564914383298,38964.7654109746,-6316736.90289093,2.3828113079071,313.435302734375,179.929489135742,-0.850539803504944,-0.0303792357444763,0.525032460689545,-0.0356947928667068,0.999362766742706,8.38190317153931E-09,1
63.28,986.575622558594,986.575622558594,18141.1506250259,885.723565302502,618.913789873972,34.2061833962811,2.37239046643915,0.501263667806137,28.8420257568359,66.2914557694147,39110.8615547335,-6316477.00778219,2.38519310951233,313.347991943359,179.795761108398,-0.850641012191772,-0.0304310023784637,0.524865627288818,-0.0357514023780823,0.999360620975494,1.23865902423859E-07,1
63.38,986.716735839844,986.716735839844,18204.5699469317,888.287465367743,621.338350380348,34.2508523754057,2.40045682117537,0.498653577964083,28.8085308074951,66.4264548146243,39257.2439993285,-6316215.73566182,2.38762402534485,313.262817382813,179.902359008789,-0.850743234157562,-0.0304828286170959,0.524696886539459,-0.0358079448342323,0.999358773231506,-1.70432031154633E-07,1
63.48,986.856567382813,986.856567382813,18268.1113659758,890.856922395057,623.769694888963,34.295580803009,2.42432295083739,0.496035102077512,28.7750358581543,66.5615079157631,39403.9247484421,-6315953.08547201,2.39003324508667,313.181823730469,179.93489074707,-0.850846827030182,-0.0305345058441162,0.524525880813599,-0.0358641222119331,0.999356806278229,-2.64029949903488E-07,1
63.58,986.9951171875,986.9951171875,18331.7743682861,893.432177497337,626.207081215166,34.3403688869319,2.44809523959634,0.493409141974371,28.7415409088135,66.6967253862138,39550.9742853064,-6315689.13120738,2.39245414733887,313.101043701172,179.853607177734,-0.850950598716736,-0.0305860638618469,0.524354338645935,-0.0359202548861504,0.999354600906372,-6.79865479469299E-08,1
63.68,987.132507324219,987.132507324219,18395.5588230593,896.013014705249,628.651778617033,34.3852210881145,2.4725022501321,0.490776153136742,28.7080459594727,66.8319459953237,39698.2898235526,-6315423.73083796,2.39501023292542,313.019592285156,179.946182250977,-0.851056098937988,-0.0306374728679657,0.524180233478546,-0.0359761714935303,0.999352753162384,-1.48545950651169E-07,1
63.78,987.268615722656,987.268615722656,18459.4647723064,898.599422635554,631.103923177229,34.4301333741482,2.4968738560497,0.488137100157024,28.6745510101318,66.9671531432462,39845.8604313433,-6315156.86350555,2.39764642715454,312.938110351563,179.843032836914,-0.851162910461426,-0.0306888818740845,0.524003863334656,-0.0360318422317505,0.999350726604462,-1.69500708580017E-07,1
63.88,987.403564453125,987.403564453125,18523.4923090376,901.191337718805,633.564262091053,34.4751102179105,2.52001820834701,0.485492433933922,28.641056060791,67.1022599368998,39993.6298768949,-6314888.44177465,2.40039753913879,312.857757568359,179.944747924805,-0.851271331310272,-0.030740350484848,0.523824512958527,-0.0360876843333244,0.99934858083725,-4.00468707084656E-08,1
63.98,987.537231445313,987.537231445313,18587.6419482864,903.788831155488,636.031632224354,34.5201475790975,2.53751644503109,0.482842856671335,28.6075611114502,67.2373943496077,40141.679802889,-6314618.58596812,2.40313601493835,312.783050537109,179.967132568359,-0.851381301879883,-0.0307918190956116,0.523642897605896,-0.0361430868506432,0.999346733093262,6.51925802230835E-09,1
64.08,987.669677734375,987.669677734375,18651.9132140167,906.392230899024,638.504180187305,34.5652478065608,2.55362999541597,0.480188810499653,28.5740661621094,67.3727944493739,40290.1637625061,-6314347.49211228,2.40582323074341,312.709899902344,179.900268554688,-0.851491093635559,-0.0308431684970856,0.523461222648621,-0.036198765039444,0.999344706535339,-6.4261257648468E-08,1
64.18,987.801025390625,987.801025390625,18716.3060548678,909.001298215403,640.983952097831,34.6104153987184,2.56877358290796,0.477531480505652,28.5405712127686,67.5082148485931,40438.9239334883,-6314074.9320041,2.4086172580719,312.637725830078,179.990356445313,-0.851602077484131,-0.0308944284915924,0.523277640342712,-0.0362541303038597,0.999342679977417,-8.42846930027008E-08,1
64.28,987.931091308594,987.931091308594,18780.8206420448,911.615971441169,643.47160663024,34.6556441698663,2.58165069424909,0.474871112347604,28.5070762634277,67.6435775660881,40587.9096123632,-6313800.82720735,2.41143655776978,312.567749023438,179.861358642578,-0.851714611053467,-0.0309458076953888,0.523091435432434,-0.036309652030468,0.999340534210205,9.22009348869324E-08,1
64.38,988.06005859375,988.06005859375,18845.4571931595,914.236347896148,645.964624598171,34.7009407666229,2.5909823416727,0.472208443674012,28.4735813140869,67.7791557567446,40737.2977324603,-6313525.44808999,2.41431713104248,312.50146484375,179.92658996582,-0.851827383041382,-0.0309970676898956,0.522904813289642,-0.036364808678627,0.999338626861572,8.42846930027008E-08,1
64.48,988.187805175781,988.187805175781,18910.21592113,916.862512136996,648.464034792731,34.7463011364383,2.59557617892119,0.469544031999846,28.4400863647461,67.9148559363196,40887.0279152831,-6313248.67707727,2.41725611686707,312.439971923828,179.980209350586,-0.851940870285034,-0.0310482084751129,0.522716879844666,-0.0364198982715607,0.99933660030365,-8.70786607265472E-08,1
64.58,988.314392089844,988.314392089844,18975.0968998969,919.494474788335,650.971778852101,34.7917276535286,2.59529301818917,0.466878408215311,28.4065914154053,68.0504781297917,41036.9700122187,-6312970.29367407,2.42011904716492,312.383239746094,179.791213989258,-0.852056264877319,-0.0310996174812317,0.522525787353516,-0.0364751741290092,0.999334812164307,-1.99303030967712E-07,1
64.68,988.439758300781,988.439758300781,19040.1007126607,922.132219255438,653.482836730764,34.8372184009948,2.58698139106562,0.46421216804791,28.3730964660645,68.1865396553438,41187.461558206,-6312690.84708464,2.42294073104858,312.334930419922,179.722122192383,-0.85217010974884,-0.0311506390571594,0.522336840629578,-0.0365302041172981,0.99933260679245,-1.10827386379242E-07,1
64.78,988.56396484375,988.56396484375,19105.2269281792,924.776029082325,655.999675065399,34.8827757602867,2.57549875171636,0.46154616590705,28.3396015167236,68.3228280092497,41338.3648967771,-6312410.06076636,2.4259204864502,312.289916992188,179.892425537109,-0.85228419303894,-0.031202107667923,0.522147536277771,-0.0365854352712631,0.999330639839172,2.1420419216156E-08,1
64.88,988.687133789063,988.687133789063,19170.4755918812,927.425720639689,658.518776864746,34.9284042803799,2.56265605359555,0.458880678319581,28.3061065673828,68.4596826239751,41489.9037504857,-6312128.32141582,2.42885637283325,312.246704101563,179.83415222168,-0.852396845817566,-0.031253308057785,0.521960735321045,-0.0366405546665192,0.999328672885895,-2.41212546825409E-07,1
64.98,988.80908203125,988.80908203125,19235.8466474051,930.08146007524,661.041911978068,34.9741000972139,2.55063753495148,0.456216723156677,28.2726097106934,68.5969459394914,41641.9765586033,-6311845.42891168,2.43181848526001,312.202911376953,179.790191650391,-0.85250848531723,-0.0313043892383575,0.521775245666504,-0.0366956442594528,0.999326646327972,-1.35041773319244E-07,1
65.08,988.929931640625,988.929931640625,19301.3401072305,932.74318895415,663.570452268915,35.0198606862482,2.54103843141209,0.453554169531664,28.2391166687012,68.734466829981,41794.4854408205,-6311561.22644121,2.43487477302551,312.156890869141,179.893615722656,-0.852620184421539,-0.0313557088375092,0.521589636802673,-0.0367507934570313,0.999324560165405,4.65661287307739E-09,1
65.18,989.049621582031,989.049621582031,19366.9562309142,935.410114859166,666.104763160677,35.0656840957238,2.53311023203105,0.450893811193018,28.2056274414063,68.8720879168676,41947.3283260698,-6311275.66800735,2.4379460811615,312.109283447266,179.7490234375,-0.852732419967651,-0.0314069390296936,0.521403074264526,-0.0368058830499649,0.999322712421417,-2.98023223876953E-07,1
65.28,989.168273925781,989.168273925781,19432.6953298645,938.081089500617,668.641678866681,35.1115582238791,2.52535831056612,0.448235522393753,28.172155380249,69.009968554195,42100.6119899685,-6310989.10452813,2.44104671478271,312.061767578125,179.78564453125,-0.852843880653381,-0.0314581394195557,0.521217525005341,-0.0368610471487045,0.999320447444916,-1.86264514923096E-09,1
65.38,989.285766601563,989.285766601563,19498.5570185063,940.755370639155,671.180818212529,35.1574669140504,2.5212036977383,0.445578694764644,28.1387100219727,69.148037970798,42254.2913537268,-6310701.57680111,2.44423651695251,312.010955810547,179.789901733398,-0.852954983711243,-0.0315092206001282,0.521032631397247,-0.036916121840477,0.999318420886993,-1.54599547386169E-07,1
65.48,989.402099609375,989.402099609375,19564.5413777363,943.432782144427,673.724147357566,35.2034101587708,2.51960607357894,0.442923246765489,28.1052913665771,69.2860630317421,42408.2123960713,-6310412.860137,2.44747471809387,311.957641601563,179.719223022461,-0.853066802024841,-0.031560480594635,0.520846426486969,-0.0369711890816689,0.999316394329071,1.21071934700012E-08,1
65.58,989.517456054688,989.517456054688,19630.6483529797,946.114207631383,676.27171533939,35.2494064481981,2.52100344946719,0.440269256065469,28.0718898773193,69.424172107511,42562.4590609139,-6310122.94561402,2.45077252388,311.901519775391,179.813522338867,-0.853178858757019,-0.0316116213798523,0.520659804344177,-0.0370261818170547,0.999314427375793,-1.3597309589386E-07,1
65.68,989.631591796875,989.631591796875,19696.8780798614,948.80103696664,678.826008770404,35.2954639871648,2.52463101476554,0.437618019234915,28.0384922027588,69.5623125161461,42716.9947766587,-6309831.54682294,2.45400428771973,311.843139648438,179.677322387695,-0.853291869163513,-0.0316629409790039,0.520471453666687,-0.0370813012123108,0.999312341213226,-9.68575477600098E-08,1
65.78,989.744750976563,989.744750976563,19763.2308938233,951.49498068074,681.386291498401,35.3416109498445,2.52914777454406,0.434971345491261,28.0050830841064,69.7008214134599,42872.0424123788,-6309538.74149019,2.45720243453979,311.784027099609,179.742858886719,-0.853404819965363,-0.0317141115665436,0.520283043384552,-0.0371364057064056,0.999310314655304,2.98023223876953E-08,1
65.88,989.856811523438,989.856811523438,19829.7075223299,954.197575154001,683.957947658403,35.3878626536196,2.53024625698923,0.43233123119993,27.9716472625732,69.8393598813664,43027.374827561,-6309243.91043417,2.46019291877747,311.728149414063,179.944869995117,-0.853519797325134,-0.0317655205726624,0.52009129524231,-0.037191241979599,0.999308407306671,-3.46917659044266E-07,1
65.98,989.967834472656,989.967834472656,19896.3080910491,956.90955891161,686.534435208466,35.4342314682402,2.53033422317338,0.429698840001729,27.9381771087646,69.9787360117469,43183.5324373785,-6308947.79192256,2.46283864974976,311.673736572266,179.901397705078,-0.85363245010376,-0.0318169891834259,0.519903242588043,-0.0372465774416924,0.999306201934814,-1.504085958004E-07,1
66.08,990.077819824219,990.077819824219,19963.0322682252,959.631430353942,689.118066521886,35.4807179862591,2.53524605290063,0.42707583470398,27.9046726226807,70.1187812440706,43340.405036238,-6308650.11583101,2.46539688110352,311.614715576172,179.888122558594,-0.853744387626648,-0.0318681597709656,0.519716262817383,-0.0373015627264977,0.999304294586182,-3.89758497476578E-07,1
66.18,990.186767578125,990.186767578125,20029.8803962069,962.362334320121,691.71072045904,35.5273179413547,2.54468372934123,0.424462314550022,27.8711376190186,70.2591653675926,43497.7742139297,-6308350.66011119,2.46797204017639,311.551239013672,179.946823120117,-0.85385650396347,-0.0319195091724396,0.519528806209564,-0.0373568087816238,0.999301910400391,-5.16884028911591E-08,1
66.28,990.294677734375,990.294677734375,20096.8528429996,965.10039965792,694.3121241735,35.574007522483,2.55717433655007,0.421858126438238,27.8375911712646,70.3996317263359,43655.4704821976,-6308049.44800329,2.47047400474548,311.484619140625,179.823776245117,-0.853970289230347,-0.0319707095623016,0.519338667392731,-0.0374115705490112,0.999300062656403,-1.51805579662323E-07,1
66.38,990.401489257813,990.401489257813,20163.9496693686,967.843519408481,696.918834493377,35.620762924349,2.57277250324483,0.419261950270571,27.8040504455566,70.5402273741944,43813.5281743621,-6307746.86949079,2.47297787666321,311.415008544922,179.927352905273,-0.854084253311157,-0.0320218503475189,0.519148051738739,-0.0374664217233658,0.999297916889191,3.30619513988495E-08,1
66.48,990.507385253906,990.507385253906,20231.1706784191,970.590051976506,699.530160641124,35.6675664526842,2.59224386390813,0.416672826867291,27.7705345153809,70.6807755619132,43971.829996068,-6307442.99985655,2.47550177574158,311.341583251953,179.841491699219,-0.854199171066284,-0.0320729911327362,0.518955945968628,-0.0375211089849472,0.999296009540558,-1.02445483207703E-07,1
66.58,990.6123046875,990.6123046875,20298.5156204868,973.33913411276,702.14627937143,35.7144085881904,2.61589342304276,0.414089650598497,27.7370491027832,70.8211245935388,44130.2736994391,-6307137.81399849,2.4780809879303,311.263977050781,179.906158447266,-0.854315280914307,-0.0321239531040192,0.518761694431305,-0.0375755056738853,0.999293982982636,-9.40635800361633E-08,1
66.68,990.716186523438,990.716186523438,20365.9849180952,976.091061622141,704.769630122447,35.7612920371286,2.63808280952168,0.411512281456713,27.7035903930664,70.9610550426894,44288.708639442,-6306831.02406077,2.48054814338684,311.187652587891,180.016036987305,-0.854433655738831,-0.0321750640869141,0.518563389778137,-0.0376298502087593,0.999291777610779,-1.19674950838089E-07,1
66.78,990.818969726563,990.818969726563,20433.5782032963,978.847274302223,707.39864487184,35.8082294177358,2.66057458473207,0.408941110343577,27.6701469421387,71.1009555630566,44447.3952803798,-6306522.80595681,2.48281574249268,311.111053466797,179.85791015625,-0.85455322265625,-0.0322259068489075,0.518363177776337,-0.0376839935779572,0.999289810657501,-1.79745256900787E-07,1
66.88,990.9208984375,990.9208984375,20501.2954769908,981.609739610821,710.033787926648,35.855254427489,2.68312034575245,0.406378180052776,27.6366996765137,71.241077614647,44606.5019710818,-6306213.10008041,2.48504757881165,311.034515380859,179.892578125,-0.854672849178314,-0.0322767198085785,0.518162608146667,-0.037738062441349,0.999287724494934,-6.33299350738525E-08,1
66.98,991.021789550781,991.021789550781,20569.1364299888,984.3806829164,712.67715566181,35.9023880598459,2.70893742427549,0.403825022444855,27.6032276153564,71.3815357724802,44766.1048771068,-6305901.65537995,2.48742866516113,310.954772949219,179.900360107422,-0.854792833328247,-0.0323275327682495,0.51796156167984,-0.0377920120954514,0.999285697937012,-2.37487256526947E-08,1
67.08,991.121643066406,991.121643066406,20637.1012760652,987.161226363044,715.33118098845,35.949640785985,2.73752188796602,0.401283856087396,27.5697231292725,71.5222377069209,44926.140584846,-6305588.17810843,2.48991322517395,310.872222900391,179.836853027344,-0.85491418838501,-0.0323780477046967,0.517758369445801,-0.0378458201885223,0.999283671379089,-7.17118382453918E-08,1
67.18,991.220642089844,991.220642089844,20705.1904132944,989.951947696284,717.997728130158,35.9970348176193,2.76705302168198,0.398755922225402,27.5361747741699,71.6630678999003,45086.529966997,-6305272.43922798,2.4925229549408,310.788513183594,179.95964050293,-0.855036854743958,-0.0324288308620453,0.517552256584167,-0.0378994643688202,0.999281644821167,-9.87201929092407E-08,1
67.28,991.318725585938,991.318725585938,20773.404104121,992.753575373073,720.674875585899,36.0445711791434,2.7976044393894,0.396242390993534,27.5025806427002,71.8043472965087,45247.4925595559,-6304954.65448388,2.4950852394104,310.703826904297,179.843780517578,-0.855160355567932,-0.0324795842170715,0.517345011234283,-0.0379532501101494,0.999279618263245,-4.56348061561584E-08,1
67.38,991.415649414063,991.415649414063,20841.7425124571,995.565830043201,723.36320480316,36.0922392364146,2.82974569584257,0.39374364830779,27.4689426422119,71.9459687009099,45408.9566363543,-6304634.74494161,2.49763488769531,310.617492675781,179.916427612305,-0.855284690856934,-0.0325302481651306,0.51713639497757,-0.0380069613456726,0.999277710914612,-1.94646418094635E-07,1
67.48,991.511840820313,991.511840820313,20910.2059264043,998.387116028473,726.061720172701,36.1400376877479,2.8624673342712,0.391259798621985,27.4352741241455,72.0877937253936,45570.8299978757,-6304312.81873541,2.50023746490479,310.530548095703,179.911270141602,-0.855409860610962,-0.032581090927124,0.516926109790802,-0.0380603820085526,0.999275505542755,-2.51457095146179E-08,1
