MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS,__PITCH,__YAW,__ROLL,__SRFPROGRADE_X,__SRFPROGRADE_Y,__SRFPROGRADE_Z,__PROGRADE_X,__PROGRADE_Y,__PROGRADE_Z,__NORMAL_X,__NORMAL_Y,__NORMAL_Z,THROTTLE
111.76,1000.25128173828,1000.25128173828,62653.9323054124,3039.44091478378,2811.73635814014,79.3587533578468,11.7424214847997,0.0104195678116726,12.6041707992554,146.271510021839,146741.652555456,-5782972.2698719,3.20928835868835,280.599578857422,209.058013916016,-0.92319643497467,-0.0590561628341675,0.379764139652252,-0.939986348152161,-0.0524308681488037,0.337159633636475,-0.0556917116045952,0.998448014259338,-8.33533704280853E-08,1
111.92,1000.25207519531,1000.25207519531,62838.7100461032,3051.32311276446,2824.16618016753,79.6984281213999,11.7722900329299,0.0102582410950172,12.550461769104,146.641755748309,147211.855548897,-5777976.53440973,3.21010088920593,280.498352050781,208.934219360352,-0.923665642738342,-0.0591037273406982,0.378614008426666,-0.940302073955536,-0.0524934232234955,0.336268603801727,-0.0557392612099648,0.998445391654968,-1.66706740856171E-07,1
112.08,1000.25274658203,1000.25274658203,63023.6468225708,3063.24035878768,2836.63406018361,80.0404814390117,11.8019933426445,0.0100987616109268,12.4968357086182,147.013122830667,147682.289307849,-5772938.82300112,3.21057271957397,280.397399902344,210.64501953125,-0.924132764339447,-0.0591518580913544,0.377464771270752,-0.94061678647995,-0.0525563657283783,0.335377305746078,-0.0557874068617821,0.998442769050598,-1.79745256900787E-07,1
112.24,1000.25341796875,1000.25341796875,63208.7403893089,3075.19205355111,2849.139400807,80.3849285481678,11.8327256123511,0.00994109104589359,12.4432954788208,147.385594189953,148152.91931748,-5767859.02780665,3.20886254310608,280.295501708984,208.666397094727,-0.924598276615143,-0.0591996610164642,0.376315534114838,-0.940930962562561,-0.0526191294193268,0.334484696388245,-0.055835172533989,0.998440086841583,-6.65895640850067E-08,1
112.4,1000.25408935547,1000.25408935547,63393.988911883,3087.19114826335,2861.69552137079,80.7321537432711,11.8634742082428,0.009785182443235,12.3897857666016,147.759644833378,148624.121213289,-5762731.39181237,3.20998620986938,280.193542480469,208.543151855469,-0.925062537193298,-0.0592470765113831,0.375165790319443,-0.941245079040527,-0.0526814460754395,0.333590507507324,-0.0558824799954891,0.998437583446503,-2.87545844912529E-07,1
112.56,1000.25482177734,1000.25482177734,63579.3909754818,3099.25579797178,2874.32050086695,81.0826907336073,11.8940035646486,0.0096309980484861,12.3362312316895,148.136122212632,149096.639124507,-5757548.11241811,3.21084547042847,280.091766357422,210.273162841797,-0.925525426864624,-0.0592949390411377,0.374014586210251,-0.941558599472046,-0.0527442395687103,0.332694321870804,-0.0559302680194378,0.998434722423553,-2.93366611003876E-08,1
112.72,1000.25549316406,1000.25549316406,63764.9453825764,3111.39419365889,2887.02259614405,81.4367790772764,11.9251653955973,0.00947854174341836,12.2826013565063,148.515393063951,149570.773472031,-5752305.23858537,3.20940208435059,279.9892578125,208.259033203125,-0.925987660884857,-0.059342622756958,0.372861087322235,-0.941872358322144,-0.0528068840503693,0.3317950963974,-0.0559778623282909,0.998432099819183,-2.22586095333099E-07,1
112.88,1000.25604248047,1000.25604248047,63950.6509559918,3123.59917559689,2899.79486471377,81.7942565523093,11.9558035336131,0.00932783206760106,12.2289276123047,148.897090903283,150046.154966072,-5747005.01088247,3.21071290969849,279.887176513672,208.133285522461,-0.926448941230774,-0.0593900382518768,0.371705949306488,-0.942185997962952,-0.0528691709041595,0.330893635749817,-0.0560251101851463,0.998429358005524,3.72529029846191E-08,1
113.04,1000.25677490234,1000.25677490234,64136.5059649888,3135.85361016048,2912.61979767133,82.154694971947,11.9858824612719,0.009178880483227,12.1752843856812,149.280579982651,150522.224865212,-5741654.12487874,3.21151852607727,279.78564453125,209.893280029297,-0.926908791065216,-0.0594377219676971,0.370550096035004,-0.942499101161957,-0.0529317259788513,0.32999050617218,-0.0560726821422577,0.998426795005798,7.45058059692383E-09,1
113.2,1000.25732421875,1000.25732421875,64322.5081559485,3148.14531376872,2925.48506636554,82.5177371553552,12.016639267252,0.00903166102877976,12.1217250823975,149.665371232071,150998.537283619,-5736257.24946647,3.20992994308472,279.68359375,207.858901977539,-0.927366614341736,-0.0594853460788727,0.369394868612289,-0.942811489105225,-0.0529943108558655,0.329086661338806,-0.0561201013624668,0.998424053192139,2.79396772384644E-09,1
113.36,1000.25793457031,1000.25793457031,64508.6554860901,3160.48255163815,2938.39925515692,82.8836727662386,12.0471517004576,0.00888612709646846,12.0682144165039,150.051750721945,151475.297758014,-5730810.38961518,3.21119618415833,279.581665039063,207.733016967773,-0.927823424339294,-0.0595323145389557,0.368238836526871,-0.943123757839203,-0.0530562400817871,0.328180968761444,-0.056167084723711,0.998421549797058,-2.1420419216156E-07,1
113.52,1000.25848388672,1000.25848388672,64694.9463030435,3172.88448627301,2951.38148279972,83.2530479107423,12.0773211593817,0.00874230916904592,12.0146770477295,150.440616504221,151953.287923097,-5725305.04280449,3.2120521068573,279.480072021484,209.512847900391,-0.928278684616089,-0.0595799386501312,0.367081522941589,-0.943435549736023,-0.0531187653541565,0.327273279428482,-0.0562144666910172,0.998418807983398,-2.77068465948105E-08,1
113.68,1000.25909423828,1000.25909423828,64881.3792490652,3185.36305152887,2964.44379043105,83.6262548351207,12.1080448652138,0.0086005736108214,11.9610652923584,150.832500144088,152432.947123928,-5719735.50876737,3.21051383018494,279.377868652344,207.443908691406,-0.928733468055725,-0.0596274435520172,0.365922003984451,-0.943747401237488,-0.0531812608242035,0.32636284828186,-0.0562618561089039,0.998416125774384,-1.33179128170013E-07,1
113.84,1000.25958251953,1000.25958251953,65067.9530956466,3197.91470499473,2977.58286884399,84.0032158105882,12.138273189492,0.00846091860063102,11.9073963165283,151.227191427733,152914.041092942,-5714102.51201993,3.21183586120605,279.276000976563,207.317916870117,-0.929187178611755,-0.0596744120121002,0.364760458469391,-0.944059133529663,-0.0532432198524475,0.325449734926224,-0.0563086904585361,0.998413324356079,1.72527506947517E-07,1
114,1000.26019287109,1000.26019287109,65254.6661423575,3210.52347390913,2990.78236182317,84.3835190762398,12.1679181415142,0.00832328548622632,11.85373878479,151.624105963908,153396.059362171,-5708412.41007136,3.21258139610291,279.174713134766,209.132049560547,-0.929639756679535,-0.0597217977046967,0.363597840070724,-0.94437050819397,-0.0533055663108826,0.32453465461731,-0.056355856359005,0.998410880565643,-8.33533704280853E-08,1
114.16,1000.26068115234,1000.26068115234,65441.5161249842,3223.17344447306,3004.02613380506,84.7667157263551,12.1982294689537,0.00818765643157147,11.8001585006714,152.022605056062,153878.430394349,-5702671.59477293,3.21087908744812,279.072875976563,207.041305541992,-0.930090427398682,-0.0597691833972931,0.362435549497604,-0.944681346416473,-0.0533678829669952,0.323618769645691,-0.056403174996376,0.998408138751984,-2.35624611377716E-07,1
114.32,1000.26123046875,1000.26123046875,65628.5007489827,3235.86237592598,3017.31216755295,85.1527773357607,12.2284084970969,0.00805399326503889,11.7466659545898,152.422528234665,154360.96700007,-5696880.48655826,3.21213674545288,278.971099853516,206.913986206055,-0.930539488792419,-0.0598159432411194,0.361273348331451,-0.944991528987885,-0.0534296631813049,0.322701662778854,-0.0564497038722038,0.998405635356903,-2.49361619353294E-07,1
114.48,1000.26171875,1000.26171875,65815.6177960858,3248.59921742399,3030.64931878328,85.541989204187,12.2583898148818,0.00792223627430009,11.6932249069214,152.824333224542,154844.060000761,-5691034.79912015,3.21297407150269,278.869567871094,208.746795654297,-0.930986881256104,-0.0598632395267487,0.36011078953743,-0.945301115512848,-0.0534919202327728,0.32178321480751,-0.0564967915415764,0.998402655124664,2.44472175836563E-08,1
114.64,1000.26220703125,1000.26220703125,66002.8653136771,3261.39971611757,3044.05349764762,85.9348313299506,12.2892002852608,0.00779232863584389,11.6397762298584,153.228715211172,155328.284511118,-5685127.04575881,3.21146392822266,278.767242431641,206.629791259766,-0.931433260440826,-0.0599104762077332,0.358946919441223,-0.945610404014587,-0.0535539984703064,0.320862710475922,-0.0565436966717243,0.998400092124939,-6.82193785905838E-08,1
114.8,1000.2626953125,1000.2626953125,66190.2418313744,3274.27697646492,3057.53825621702,86.3317455590472,12.3196966029615,0.00766423566906672,11.5862674713135,153.636160054269,155813.999568216,-5679150.61745184,3.2130184173584,278.665008544922,206.50749206543,-0.931878924369812,-0.0599571764469147,0.357780635356903,-0.945919930934906,-0.0536156892776489,0.319939136505127,-0.0565901808440685,0.998397588729858,-4.00468707084656E-08,1
114.96,1000.26312255859,1000.26312255859,66377.7458896246,3287.23255656707,3071.10497513985,86.7327966552302,12.3495573074656,0.007537963599659,11.5326976776123,154.046827495677,156301.334312014,-5673104.17593615,3.21399164199829,278.563354492188,208.377029418945,-0.932323634624481,-0.0600044131278992,0.356612294912338,-0.946229100227356,-0.0536778271198273,0.319012999534607,-0.0566371120512486,0.998395025730133,-2.78698280453682E-07,1
115.12,1000.26361083984,1000.26361083984,66565.3757218886,3300.25706906203,3084.74409617768,87.1377555140455,12.3798999538923,0.00741351098104226,11.4791069030762,154.46036639439,156789.965481193,-5666991.21684211,3.21241044998169,278.461212158203,206.226669311523,-0.932767152786255,-0.0600515305995941,0.355442494153976,-0.946538150310516,-0.053739994764328,0.318084567785263,-0.0566841140389442,0.998392403125763,-3.35974618792534E-07,1
115.28,1000.26409912109,1000.26409912109,66753.1295058904,3313.34565497763,3098.450925334,87.5465278635652,12.4097634295187,0.0072908669318057,11.4255142211914,154.876521209452,157279.621373342,-5660813.14233185,3.21389245986938,278.359436035156,206.103790283203,-0.933209657669067,-0.0600982010364532,0.354271203279495,-0.946846842765808,-0.0538017153739929,0.317153960466385,-0.0567303560674191,0.998389601707459,-4.44706529378891E-08,1
115.44,1000.26446533203,1000.26446533203,66941.0053127632,3326.49895362078,3112.22589376373,87.9591349615177,12.4390742185019,0.00717000599283872,11.371922492981,155.295417855529,157770.404725811,-5654569.10165888,3.2147364616394,278.258178710938,208.00520324707,-0.933650851249695,-0.0601453483104706,0.353098779916763,-0.947155117988586,-0.0538637936115265,0.316221475601196,-0.0567772202193737,0.998386979103088,-2.22353264689446E-07,1
115.6,1000.26495361328,1000.26495361328,67129.0011091204,3339.71751986826,3126.06951935694,88.375660192465,12.4690644995195,0.00705089194776053,11.3183307647705,155.717123298091,158262.348545604,-5648258.1728963,3.2130560874939,278.15625,205.826049804688,-0.934090852737427,-0.060192346572876,0.351925134658813,-0.947463154792786,-0.0539257824420929,0.315286725759506,-0.0568240061402321,0.998384296894073,-8.55652615427971E-08,1
115.76,1000.26531982422,1000.26531982422,67317.1149932826,3353.00179994769,3139.98251431217,88.7961378046865,12.4988023270715,0.00693348209593603,11.2647390365601,156.141596421956,158755.358452602,-5641879.332168,3.21453475952148,278.054443359375,205.705368041992,-0.934529662132263,-0.0602388978004456,0.350750088691711,-0.947770893573761,-0.0539874136447906,0.314349800348282,-0.056870348751545,0.998381674289703,-1.16415321826935E-10,1
115.92,1000.26574707031,1000.26574707031,67505.3449798692,3366.352549384,3153.965464521,89.2206483999007,12.5281358349919,0.0068177383360971,11.2111463546753,156.568959381796,159249.528474512,-5635431.61610054,3.21540498733521,277.953002929688,207.639877319336,-0.934967219829559,-0.0602859258651733,0.349573791027069,-0.948078215122223,-0.0540494024753571,0.313410878181458,-0.0569170080125332,0.998378932476044,6.29806891083717E-08,1
116.08,1000.26611328125,1000.26611328125,67693.6889716564,3379.7704023734,3168.0189757015,89.6492239355653,12.5582575994447,0.00670361220972664,11.1575546264648,156.999282908059,159744.89208537,-5628914.01767757,3.21379828453064,277.850830078125,205.431198120117,-0.935403883457184,-0.060332864522934,0.348396003246307,-0.94838547706604,-0.0541113615036011,0.312469661235809,-0.0569636113941669,0.998376429080963,-9.4645656645298E-08,1
116.24,1000.26654052734,1000.26654052734,67882.1449778918,3393.2542335912,3182.14216496536,90.0818954674147,12.5881754053064,0.00659108489942386,11.1039686203003,157.432459868581,160241.296750879,-5622326.2055156,3.2153947353363,277.748718261719,205.312866210938,-0.935838997364044,-0.060379296541214,0.34721714258194,-0.948692083358765,-0.0541729032993317,0.311526536941528,-0.0570097900927067,0.998373687267303,-1.52387656271458E-07,1
116.4,1000.26690673828,1000.26690673828,68070.7107496792,3406.79477906992,3196.32545427627,90.5183905741614,12.6177494413214,0.00648009710233604,11.0504274368286,157.868184405349,160738.475798826,-5615671.92509562,3.21637225151062,277.646942138672,207.28141784668,-0.936272919178009,-0.060426265001297,0.346037328243256,-0.948998212814331,-0.0542348623275757,0.310581654310226,-0.0570564866065979,0.998371005058289,-3.77185642719269E-08,1
116.56,1000.26721191406,1000.26721191406,68259.3837348344,3420.38627785374,3210.56294106537,90.958578340166,12.64818768397,0.00637062964385695,10.9969530105591,158.306256620603,161236.238047047,-5608953.27195434,3.2148551940918,277.544372558594,205.049880981445,-0.936705052852631,-0.0604732036590576,0.344857394695282,-0.949303984642029,-0.0542967915534973,0.30963534116745,-0.0571029484272003,0.998368203639984,1.8533319234848E-07,1
116.72,1000.267578125,1000.267578125,68448.16159805,3434.03686920097,3224.86315076685,91.4027629195298,12.6785271736301,0.00626260822328312,10.9435157775879,158.746959976529,161734.756636206,-5602165.58721558,3.21669459342957,277.441833496094,204.93537902832,-0.937135934829712,-0.0605197250843048,0.34367647767067,-0.949609100818634,-0.0543583631515503,0.308687329292297,-0.0571491867303848,0.998365759849548,-2.30502337217331E-08,1
116.88,1000.26800537109,1000.26800537109,68637.0422421079,3447.76369715115,3239.24335900798,91.8515053483867,12.708508109873,0.00615600546926974,10.8900556564331,159.191109337192,162234.694602218,-5595299.97383648,3.21784567832947,277.339538574219,206.93440246582,-0.937566041946411,-0.060566633939743,0.342493563890457,-0.949914216995239,-0.0544202923774719,0.307736456394196,-0.0571958273649216,0.998363077640533,-1.65309756994247E-08,1
117.04,1000.26824951172,1000.26824951172,68826.0237771058,3461.58122587418,3253.71822878289,92.3053001804555,12.7390613807771,0.00605078342805394,10.8365201950073,159.639377480321,162736.57901849,-5588348.56016249,3.21643304824829,277.236633300781,204.664321899414,-0.937995076179504,-0.0606134831905365,0.341308206319809,-0.950218915939331,-0.0544821619987488,0.306782871484756,-0.0572423711419106,0.998360335826874,-6.17001205682755E-08,1
117.2,1000.26867675781,1000.26867675781,69015.104569816,3475.49416977603,3268.29280627906,92.7643810043013,12.7690444513127,0.00594692456024753,10.7828960418701,160.09192091734,163240.467579403,-5581307.91871376,3.21834325790405,277.134063720703,204.554565429688,-0.938423752784729,-0.0606600046157837,0.340119600296021,-0.950523853302002,-0.054543673992157,0.305825531482697,-0.0572884753346443,0.998357653617859,4.67989593744278E-08,1
117.36,1000.26898193359,1000.26898193359,69204.2827567291,3489.49288887799,3282.95708330383,93.2284702639594,12.7982553584149,0.00584440030760755,10.7292222976685,160.548446176797,163746.105900718,-5574181.84723728,3.2194242477417,277.032165527344,206.601745605469,-0.938851535320282,-0.0607069134712219,0.338928639888763,-0.950828850269318,-0.0546057522296906,0.304865270853043,-0.0573351047933102,0.998355031013489,-6.65895640850067E-08,1
117.52,1000.26922607422,1000.26922607422,69393.5559650138,3503.55740503994,3297.69062772655,93.6969776989827,12.8279781406527,0.00574317743602755,10.675576210022,161.008178780464,164252.83387752,-5566979.29242381,3.21774888038635,276.929809570313,204.298889160156,-0.93927800655365,-0.0607538521289825,0.337736666202545,-0.951133370399475,-0.0546676516532898,0.303903073072433,-0.0573818050324917,0.998352408409119,-1.50757841765881E-07,1
117.68,1000.26953125,1000.26953125,69582.9216280095,3517.67544071728,3312.48115610184,94.169563796089,12.8574300707618,0.00564321317487357,10.6220045089722,161.47055007735,164760.12100035,-5559705.4402793,3.21953368186951,276.827606201172,204.187622070313,-0.939702749252319,-0.0608001947402954,0.336544185876846,-0.951437175273895,-0.0547291338443756,0.302939265966415,-0.0574277713894844,0.998349726200104,-5.82658685743809E-08,1
117.84,1000.26983642578,1000.26983642578,69772.3770978889,3531.852135115,3327.3337215376,94.6464370975857,12.886642694259,0.00554441860329168,10.568489074707,161.93587864242,165268.217752011,-5552357.09862492,3.22054958343506,276.725677490234,206.263763427734,-0.940126299858093,-0.0608471930027008,0.335351139307022,-0.951740384101868,-0.0547912120819092,0.30197411775589,-0.0574743077158928,0.998347222805023,-6.59492798149586E-08,1
118,1000.27014160156,1000.27014160156,69961.9199297233,3546.10699609682,3342.26817027616,95.128259350984,12.9167508463244,0.00544673737839882,10.5149631500244,162.405049349009,165777.811211749,-5544923.65903597,3.21898698806763,276.622863769531,203.930206298828,-0.940548539161682,-0.060894101858139,0.334156483411789,-0.952043235301971,-0.0548530519008636,0.301006555557251,-0.0575208142399788,0.998344480991364,-1.78173650056124E-07,1
118.16,1000.27044677734,1000.27044677734,70151.5481694797,3560.45895388932,3357.30407883746,95.6157181195805,12.9466920955406,0.00535009129663872,10.4613599777222,162.878815664043,166289.430419886,-5537394.39971464,3.22100615501404,276.519958496094,203.827651977539,-0.940970063209534,-0.0609404742717743,0.332958817481995,-0.952346205711365,-0.0549145936965942,0.300035446882248,-0.0575668849050999,0.998341679573059,-1.63156073540449E-07,1
118.32,1000.27069091797,1000.27069091797,70341.2598379571,3574.9058849274,3372.43914200126,96.1087998035417,12.976107932282,0.00525451110978657,10.4076910018921,163.357193266683,166803.064325534,-5529769.33579656,3.2221827507019,276.41748046875,205.952575683594,-0.941391110420227,-0.0609873533248901,0.331758171319962,-0.952648997306824,-0.0549766719341278,0.299061000347137,-0.057613380253315,0.998338997364044,6.65313564240932E-08,1
118.48,1000.27099609375,1000.27099609375,70531.0524978032,3589.42802645437,3387.6531300435,96.6069011761087,13.0061629633843,0.00516001369161473,10.3540325164795,163.839416106493,167318.064008649,-5522057.51129392,3.22057771682739,276.314331054688,203.580871582031,-0.941810965538025,-0.0610342919826508,0.33055591583252,-0.952951550483704,-0.0550386607646942,0.298084139823914,-0.0576599463820457,0.998336374759674,-2.21771188080311E-08,1
118.64,1000.27117919922,1000.27117919922,70720.9234711304,3604.00938208465,3402.92994936887,97.1095509173167,13.0360032529375,0.00506661319967836,10.300440788269,164.324756359284,167833.77106598,-5514266.10719384,3.2226095199585,276.211334228516,203.476043701172,-0.942228972911835,-0.0610807836055756,0.329353362321854,-0.953253507614136,-0.0551001727581024,0.297105848789215,-0.0577060505747795,0.99833357334137,1.39698386192322E-08,1
118.8,1000.271484375,1000.271484375,70910.8699131738,3618.65064238093,3418.2701264123,97.6168343932387,13.0655745765109,0.00497429545609857,10.2469158172607,164.813351198284,168350.283162686,-5506394.02882326,3.22376656532288,276.108612060547,205.633682250977,-0.942645788192749,-0.0611278414726257,0.328150033950806,-0.953554749488831,-0.0551623702049255,0.296125918626785,-0.0577526912093163,0.998330891132355,-3.65544110536575E-08,1
118.96,1000.27166748047,1000.27166748047,71100.8890932677,3633.3691739187,3433.69134419873,98.1293415246495,13.0960428786361,0.00488305635147943,10.1934003829956,165.306010650816,168868.211971172,-5498431.32612285,3.22222876548767,276.005004882813,203.231018066406,-0.943061470985413,-0.0611747801303864,0.326944917440414,-0.953855752944946,-0.0552243292331696,0.29514354467392,-0.0577992238104343,0.998328387737274,-1.2011150829494E-07,1
119.12,1000.27197265625,1000.27197265625,71290.9787594266,3648.18676947788,3449.21612767336,98.6479106118475,13.1263507283234,0.00479287225649536,10.1398191452026,165.803623514053,169388.174979309,-5490365.30904896,3.22448396682739,275.901275634766,203.135543823242,-0.94347608089447,-0.0612212121486664,0.325737088918686,-0.954156517982483,-0.0552860200405121,0.294157743453979,-0.05784522742033,0.99832558631897,-3.45753505825996E-08,1
119.28,1000.27215576172,1000.27215576172,71481.1367699569,3663.11164182381,3464.85273181378,99.1728586350366,13.156066826798,0.00470375416255085,10.0861482620239,166.306660664388,169910.515912604,-5482190.42597947,3.22572803497314,275.798034667969,205.343307495117,-0.943890631198883,-0.0612683296203613,0.324525535106659,-0.954457521438599,-0.0553481876850128,0.293168008327484,-0.0578920282423496,0.9983229637146,-2.11788574233651E-07,1
119.44,1000.2724609375,1000.2724609375,71671.3607869567,3678.13794594727,3480.59510071018,99.7040704777339,13.1862244628631,0.00461571363177954,10.032413482666,166.814972740216,170435.079127249,-5473908.46534545,3.22408962249756,275.694244384766,202.892532348633,-0.94430410861969,-0.0613153278827667,0.32331120967865,-0.95475834608078,-0.0554103553295136,0.292174965143204,-0.0579384863376617,0.99832010269165,-1.19907781481743E-08,1
119.6,1000.27264404297,1000.27264404297,71861.6483243397,3693.25000480589,3496.4274223006,100.241077417136,13.2159475172076,0.00452875793583294,9.97867012023926,167.327864665931,170961.233667557,-5465526.41580026,3.22627019882202,275.590698242188,202.796295166016,-0.944716811180115,-0.0613617599010468,0.322094619274139,-0.955058932304382,-0.0554721355438232,0.291178971529007,-0.0579846575856209,0.99831748008728,-1.00408215075731E-08,1
119.76,1000.27288818359,1000.27288818359,72051.9965283386,3708.43204246262,3512.33338210024,100.783393018588,13.2451631098533,0.00444289900940484,9.92497730255127,167.844785207135,171488.531338033,-5457051.74719058,3.22741103172302,275.487640380859,205.049942016602,-0.945128083229065,-0.0614089369773865,0.320876955986023,-0.955359101295471,-0.0555344223976135,0.290181040763855,-0.058031439781189,0.998314797878265,-9.30449459701777E-08,1
119.92,1000.27307128906,1000.27307128906,72242.4022849156,3723.67991952216,3528.30866303363,101.330926577026,13.2752929385379,0.00435811129534539,9.87135028839111,168.365643645873,172016.869989304,-5448485.70631876,3.22566819190979,275.383758544922,202.569610595703,-0.945537865161896,-0.0614559054374695,0.319658547639847,-0.955658555030823,-0.0555965602397919,0.289181441068649,-0.0580778792500496,0.998312175273895,-1.36205926537514E-07,1
120.08,1000.27325439453,1000.27325439453,72432.8626881763,3739.00405774135,3544.36418487091,101.884095294417,13.3054783798772,0.00427437647186716,9.81775665283203,168.890844357174,172546.472244555,-5439821.40279366,3.22794461250305,275.279663085938,202.478759765625,-0.945946216583252,-0.0615026354789734,0.318438857793808,-0.955957472324371,-0.0556583404541016,0.288179695606232,-0.0581241995096207,0.99830949306488,7.14499037712812E-09,1
120.24,1000.2734375,1000.2734375,72623.3749145875,3754.41433945349,3560.50995087767,102.443316476321,13.335454527393,0.00419167144247913,9.76416492462158,169.420923310201,173077.721268624,-5431052.29923146,3.22918629646301,275.175689697266,204.773040771484,-0.946353554725647,-0.0615498125553131,0.317216992378235,-0.956256151199341,-0.0557208061218262,0.287174999713898,-0.058170959353447,0.998306691646576,-3.78640834242105E-08,1
120.4,1000.27362060547,1000.27362060547,72813.9360440904,3769.91238255711,3576.74757196464,103.008720351536,13.3663192700344,0.00410997406009901,9.71057224273682,169.95603887708,173610.694476763,-5422176.2418584,3.22759222984314,275.070831298828,202.251907348633,-0.946759760379791,-0.0615969002246857,0.315993279218674,-0.956554412841797,-0.0557830333709717,0.286167770624161,-0.0582177340984344,0.998303890228271,5.37111191079021E-08,1
120.56,1000.27386474609,1000.27386474609,73004.5432426939,3785.498938656,3593.078067529,103.580395884764,13.3970360510865,0.00402928799594649,9.65698051452637,170.496191699687,174145.293362701,-5413191.36057621,3.23007750511169,274.965881347656,202.164596557617,-0.947165131568909,-0.0616436004638672,0.314767062664032,-0.956852555274963,-0.0558449327945709,0.285157412290573,-0.0582639314234257,0.998301148414612,8.09086486697197E-08,1
120.72,1000.27404785156,1000.27404785156,73195.1935901353,3801.17511284711,3609.5024199359,104.158445535067,13.4272841897683,0.00394965716229709,9.60338878631592,171.041563792857,174681.62878223,-5404095.79514383,3.23139524459839,274.861328125,204.506362915039,-0.947569489479065,-0.0616909265518188,0.313538640737534,-0.957150220870972,-0.0559073388576508,0.284144252538681,-0.0583107843995094,0.998298585414886,2.91038304567337E-09,1
120.88,1000.27423095703,1000.27423095703,73385.8840319505,3816.94194099979,3626.02160162249,104.742983004863,13.458227226994,0.0038713587966491,9.54979705810547,171.592314362265,175219.782024971,-5394887.62983453,3.22973871231079,274.756103515625,201.943283081055,-0.947972595691681,-0.061738133430481,0.312308311462402,-0.957447528839111,-0.055969774723053,0.283128380775452,-0.0583575889468193,0.998295724391937,-3.46190063282847E-08,1
121.04,1000.2744140625,1000.2744140625,73576.6116037173,3832.80023045501,3642.63666941154,105.334128714339,13.4889043659422,0.00379441470268208,9.4962043762207,172.148460609487,175759.665288718,-5385564.86812167,3.23227667808533,274.65087890625,201.859664916992,-0.94837486743927,-0.061784952878952,0.311075448989868,-0.957744836807251,-0.0560317933559418,0.282109290361404,-0.0584039762616158,0.998293161392212,-1.59088813234121E-07,1
121.2,1000.27453613281,1000.27453613281,73767.3732633404,3848.75185472962,3659.3493936038,105.931988896402,13.5190335982449,0.0037188173970486,9.44261074066162,172.710228365888,176301.418403156,-5376125.09940661,3.23353219032288,274.546142578125,204.250442504883,-0.948776125907898,-0.0618323981761932,0.309840261936188,-0.958041369915009,-0.0560944676399231,0.281087517738342,-0.058451060205698,0.998290359973907,-1.0638905223459E-07,1
121.36,1000.27471923828,1000.27471923828,73958.1659250455,3864.80732997715,3676.17046088163,106.537059640959,13.5498005745593,0.00364453119941531,9.38898372650146,173.278209991532,176845.443480101,-5366560.78987851,3.2317910194397,274.440734863281,201.641510009766,-0.94917619228363,-0.0618796944618225,0.308602392673492,-0.958337962627411,-0.0561569929122925,0.280062168836594,-0.0584979355335236,0.998287677764893,-1.62890501087531E-07,1
121.52,1000.27490234375,1000.27490234375,74148.9867315274,3880.97810202662,3693.11184703232,107.149837333873,13.580255653347,0.00357154158801366,9.33529090881348,173.852905770334,177392.002348245,-5356863.48655107,3.23431968688965,274.335296630859,201.564956665039,-0.949576020240784,-0.0619266033172607,0.307360738515854,-0.958634614944458,-0.0562191605567932,0.279032766819,-0.0585445575416088,0.998284935951233,-1.73378793988377E-07,1
121.68,1000.27502441406,1000.27502441406,74339.8327309154,3897.26060595909,3710.16975522763,107.770285010657,13.6100900035047,0.00349982587200855,9.28154754638672,174.434320109332,177941.057955455,-5347033.59848378,3.23546648025513,274.230377197266,204.015914916992,-0.949974894523621,-0.0619741380214691,0.306115865707397,-0.958931088447571,-0.0562819242477417,0.277999520301819,-0.0585915446281433,0.998282194137573,-2.12541635846719E-07,1
121.84,1000.27520751953,1000.27520751953,74530.7006506156,3913.63812343141,3727.32691885543,108.397865536841,13.6405450240416,0.00342935827700465,9.22781276702881,175.021861005997,178492.127956917,-5337079.31598694,3.2335045337677,274.124816894531,201.358825683594,-0.950372695922852,-0.0620215237140656,0.304868787527084,-0.959227025508881,-0.0563445687294006,0.2769635617733,-0.0586385503411293,0.998279273509979,1.46483216667548E-07,1
122,1000.27532958984,1000.27532958984,74721.5870581167,3930.09345215768,3744.56589689335,109.032031796968,13.6709170291121,0.0033600973100162,9.1741418838501,175.614759581067,179044.538110724,-5327009.17637247,3.23603081703186,274.019165039063,201.280609130859,-0.950769305229187,-0.0620685517787933,0.303620338439941,-0.959522545337677,-0.0564068853855133,0.275925278663635,-0.0586850494146347,0.998276650905609,-1.5346086001955E-07,1
122.16,1000.27551269531,1000.27551269531,74912.4883165192,3946.61967129697,3761.87945418589,109.672579013639,13.701128783984,0.0032919854744758,9.12056159973145,176.212847328336,179598.131455336,-5316826.01996003,3.23720407485962,273.913665771484,203.775650024414,-0.951164305210114,-0.0621161758899689,0.302370995283127,-0.959817409515381,-0.056469738483429,0.27488511800766,-0.0587322302162647,0.99827378988266,-9.68816493696067E-08,1
