MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,PITCH,YAW,ROLL,AoA,Q,MASS,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
-3.44,0,0,109.330837858841,0.00259955245970063,5.66308979114872E-05,0,359.758117675781,359.445068359375,180.113265991211,0.903124713366334,3.82239110664165E-11,51.0744094848633,0.000265364175675131,95.6297567859292,-6362518.42735495
-3.34,0,0,109.330837446265,0.00260150931076459,6.07285231756073E-05,0,359.758117675781,359.445037841797,180.113265991211,1.02968354061597,3.80938272374386E-11,51.0744094848633,0.000265554588509076,95.6297568837181,-6362518.4274774
-3.24,0,0,109.33083831612,0.00260975751010086,5.08181149396988E-05,0,359.758117675781,359.445068359375,180.113250732422,0.787318971822703,3.81637607344333E-11,51.0744094848633,0.000266418634168986,95.6297574015334,-6362518.42745162
-3.14,0,0,109.330842290074,0.00261888972908857,5.59841053839237E-05,0,359.758117675781,359.445037841797,180.113265991211,0.872158208764294,3.82419700977258E-11,51.0744094848633,0.000267340497316582,95.6297581633553,-6362518.42732752
-3.04,0,0,109.330836425535,0.00257200508753948,5.47245759327801E-05,0,359.758117675781,359.445037841797,180.113265991211,0.989628170269284,3.80257062298061E-11,51.0744094848633,0.000262554995742903,95.6297562420368,-6362518.42779903
-2.94,0,0,109.330836308189,0.0025975902041296,5.18889810019687E-05,0,359.758117675781,359.445037841797,180.113265991211,0.841697850366202,3.80050187101453E-11,51.0744094848633,0.000265173892557868,95.629756802693,-6362518.42753516
-2.84,819.891845703125,819.891845703125,109.330835200846,0.00259689933929625,5.81282696330968E-05,16.0531099961714,359.758117675781,359.445037841797,180.113265991211,0.948725828518365,3.78151124906031E-11,51.0737075805664,0.000265089835579602,95.6298601897433,-6362518.42738791
-2.74,819.891845703125,819.891845703125,109.330834375694,0.00258319291057207,4.68480455251443E-05,16.0531099961714,359.758117675781,359.445037841797,180.113265991211,0.643954051563733,3.78954843577607E-11,51.0737075805664,0.000263713401182031,95.6298605734482,-6362518.42728038
-2.64,819.891845703125,819.891845703125,109.330837032758,0.00258459306633757,5.85439145230222E-05,16.0531099961714,359.758117675781,359.445037841797,180.113265991211,0.836381819409359,3.83137876221974E-11,51.0737075805664,0.000263832029418154,95.6298608630896,-6362518.42687546
-2.54,819.891845703125,819.891845703125,109.330835944042,0.00260704601412225,5.53626696072007E-05,16.0531099961714,359.758117675781,359.445068359375,180.113250732422,0.832706653873952,3.81650487256168E-11,51.0737075805664,0.000266132268279762,95.629860971123,-6362518.42721843
-2.44,819.891845703125,819.891845703125,109.330836965702,0.00259140127616479,5.76359813820804E-05,16.0531099961714,359.758117675781,359.445068359375,180.113265991211,0.898553255338294,3.8173314852566E-11,51.0737075805664,0.00026452944302946,95.6298613101244,-6362518.42722891
-2.34,819.891845703125,819.891845703125,109.330836129375,0.00260462201992979,5.87997409387441E-05,16.0531099961714,359.758117675781,359.445068359375,180.113265991211,0.933731563125024,3.80956000342175E-11,51.0737075805664,0.000265877019387517,95.6298608286306,-6362518.42727859
-2.24,819.891845703125,819.891845703125,109.330834146589,0.00256676008556174,5.47721251607561E-05,16.0531099961714,359.758117675781,359.445037841797,180.113265991211,0.745436395379403,3.80876364986972E-11,51.0737075805664,0.00026201923105873,95.6298602474853,-6362518.42688555
-2.14,819.891845703125,819.891845703125,109.330836197361,0.00260555473643866,5.40782170372585E-05,16.0531099961714,359.758117675781,359.445037841797,180.113265991211,0.837433728742917,3.82231837973581E-11,51.0737075805664,0.00026598272472711,95.6298612980172,-6362518.42734836
