MET,THRUST,MAXTHRUST,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
11.42,438.322418212891,438.322418212891,547.673024678603,82.7838979903833,7.45261660719054,18.0585556687476,0.543510554468068,0.037160360245555,8.41994682938548,884.156163183041,-6362576.19347334
11.62,438.425354003906,438.425354003906,564.341329228133,84.4420200370156,7.74163276802998,18.0932456314626,0.544867791281355,0.0386177930697316,8.58735665106622,914.765103752725,-6362578.28106625
11.82,438.530181884766,438.530181884766,581.337879870087,86.1066440643599,8.03721896712976,18.1281223877109,0.546540879408485,0.0401023092645719,8.75535143737272,946.026550876908,-6362580.4009722
12.02,438.636779785156,438.636779785156,598.664468802512,87.7834955554247,8.339697170507,18.1632348584489,0.548876963890116,0.0416198632258166,8.92451399420156,977.99617284257,-6362582.5447016
12.22,438.745269775391,438.745269775391,616.3236077521,89.4726098176371,8.6486623843638,18.1985852455535,0.55107984505371,0.0431741187955367,9.09485052727905,1010.6827481892,-6362584.72387287
12.42,438.855621337891,438.855621337891,634.316628204659,91.1661677777864,8.9632721139378,18.2341130391568,0.552631314642119,0.0447612717458464,9.26556586530057,1044.02137117367,-6362586.91093246
12.62,438.967803955078,438.967803955078,652.643689944409,92.8598397041134,9.28397007302445,18.2697756977518,0.553639590872525,0.0463750158275636,9.43620970948848,1077.97249424551,-6362589.13699055
12.82,439.081848144531,439.081848144531,671.304793582298,94.5556859963589,9.61076352678759,18.3055922842845,0.554254426377335,0.0480129314499141,9.60699201886871,1112.55547063425,-6362591.37062886
13.02,439.197662353516,439.197662353516,690.300902976654,96.2601257215418,9.94426016107547,18.3416077087844,0.555598714996981,0.0496801033096979,9.77856389063504,1147.83424218558,-6362593.67535235
13.22,439.315307617188,439.315307617188,709.633982031606,97.9764864177556,10.2849475535558,18.3778680841852,0.556421467596646,0.0513818909286758,9.9512604554352,1183.84742988646,-6362596.04235879
13.42,439.434814453125,439.434814453125,729.306151176803,99.7039711084539,10.6327508660018,18.4143614985695,0.558286335970439,0.0531200136142734,10.1249992317616,1220.59469179902,-6362598.45197751
13.62,439.556121826172,439.556121826172,749.319417010061,101.441723630293,10.9871432966679,18.4510660920207,0.559205001849988,0.0548928942488839,10.2996967477503,1258.07479838468,-6362600.86935224
13.82,439.679229736328,439.679229736328,769.675514138304,103.189840954018,11.3490132830103,18.4880111884774,0.560545820537646,0.0567007621842694,10.4753516037229,1296.29428566713,-6362603.32571486
14.02,439.80419921875,439.80419921875,790.37665940728,104.951163952965,11.7179407123141,18.5252038114104,0.562232599690671,0.0585458278469912,10.6522588178375,1335.2911695065,-6362605.87773193
14.22,439.930999755859,439.930999755859,811.424882919528,106.719739528924,12.0938088164423,18.5625978980573,0.56196704978166,0.0604271788341161,10.8298066266636,1375.00894939993,-6362608.45192455
14.42,440.0595703125,440.0595703125,832.820676093921,108.490292505283,12.4753052877859,18.6001424045735,0.560262529117443,0.0623373313039329,11.0074665859851,1415.394587202,-6362611.01589437
14.62,440.190002441406,440.190002441406,854.563837661408,110.259491427009,12.8635279825028,18.6378235999989,0.560121888951378,0.0642712669329491,11.1848815345512,1456.40926337801,-6362613.59582352
14.82,440.322174072266,440.322174072266,876.653920686804,112.027660520341,13.2573535824047,18.6756214700418,0.55882970481289,0.0662260179870369,11.3620964146322,1498.05626157485,-6362616.21900325
