MET,THRUST,THRUSTAT,MAXTHRUST,MAXTHRUSTAT,ALTITUDE,SPEED,GROUNDSPEED,ACCELERATION,AoA,Q,ETA:APOAPSIS,APOAPSIS,PERIAPSIS
4.2,263.432373046875,307,263.432373046875,307,93.1376063171774,0.0125579718301614,0.000487362870196718,144.346436006492,177.817980802606,9.54501146152452E-10,1792.88793335869,91.953540998511,-6362518.45729594
4.26,263.432373046875,307,263.432373046875,307,93.1376009350643,0.0125873723513152,0.000482893251659701,144.346294575717,177.843400733202,9.54380070126608E-10,1792.88793030383,91.9535346599296,-6362518.45736804
4.3,263.432373046875,307,263.432373046875,307,93.1375976027921,0.0125255951939758,0.000480899842721075,144.346200288688,177.841700810829,9.54502279950922E-10,1792.88793665741,91.9535302370787,-6362518.45724739
4.36,263.432373046875,307,263.432373046875,307,93.1375920912251,0.0125429835996449,0.000483375295716839,144.346030572346,177.833480341754,9.53890666711816E-10,1792.88793492092,91.9535229755566,-6362518.45716766
4.4,263.432373046875,307,263.432373046875,307,93.1375877344981,0.0125348086088662,0.000476389639008704,144.345907999681,177.863976696334,9.538106815222E-10,1792.88793578903,91.953517479822,-6362518.45701958
4.46,263.432373046875,307,263.432373046875,307,93.1375818653032,0.0125270251997062,0.000471210438998114,144.345728855391,177.885873550263,9.53326852383221E-10,1792.88793635786,91.9535094611347,-6362518.45750133
4.5,263.432373046875,307,263.432373046875,307,93.1375765837729,0.0125844822797458,0.00045941265131793,144.345606283238,177.949639689004,9.51430504745743E-10,1792.88793066667,91.9535042373464,-6362518.45696433
4.56,263.432373046875,307,263.432373046875,307,93.1375712007284,0.0125106836494218,0.000481641334889452,144.34544599689,177.835628615814,9.51452435877388E-10,1792.88793823104,91.9534970168024,-6362518.45710253
4.6,263.432373046875,307,263.432373046875,307,93.137568664737,0.0124877509290967,0.000482380713128185,144.345361139556,177.827896705533,9.49672120987935E-10,1792.88794040548,91.9534929087386,-6362518.45750587
4.66,263.432373046875,307,263.432373046875,307,93.1375654619187,0.0124255522113399,0.000474929429128601,144.345276282322,177.851360423563,9.4561979689803E-10,1792.88794691799,91.9534895140678,-6362518.45706058
4.7,263.432373046875,307,263.432373046875,307,93.1375643089414,0.0123884891788905,0.000483527565380514,144.345247996599,177.804787889301,9.4302386515342E-10,1792.88795052869,91.9534883005545,-6362518.45755842
4.76,263.432373046875,307,263.432373046875,307,93.1375653324649,0.0123564287090661,0.000483034972413682,144.345257425172,177.80140570539,9.35707421833636E-10,1792.88795389099,91.9534888491035,-6362518.45734964
4.8,263.432373046875,307,263.432373046875,307,93.137566357851,0.0123389676416672,0.000488215286853455,144.345295139476,177.774465681146,9.31199829826799E-10,1792.88795584237,91.9534902293235,-6362518.45700393
4.86,263.432373046875,307,263.432373046875,307,93.137569819577,0.0123030914385191,0.000490555223832914,144.345398853914,177.756620738029,9.24957158246228E-10,1792.88795926507,91.9534946158528,-6362518.45760808
4.9,263.432373046875,307,263.432373046875,307,93.1375731518492,0.0122840800160862,0.000488184696054006,144.345502568501,177.764292069354,9.21065756367843E-10,1792.88796130557,91.9534986596555,-6362518.45735722
4.96,263.432373046875,307,263.432373046875,307,93.1375790201128,0.0122748867132671,0.000483229935634638,144.345662854975,177.785954843401,9.16311793009057E-10,1792.88796239173,91.9535064082593,-6362518.45696936
5,263.432373046875,307,263.432373046875,307,93.1375841731206,0.0122476181318837,0.000488349514611692,144.345785427224,177.756743973148,9.14277266360361E-10,1792.88796499126,91.9535116581246,-6362518.45746717
5.06,263.432373046875,307,263.432373046875,307,93.1375899119303,0.0122779719756696,0.000508146192419494,144.345974000321,177.67003852345,9.12158925303561E-10,1792.88796183567,91.9535199515522,-6362518.45779795
5.1,263.432373046875,307,263.432373046875,307,93.1375942695886,0.0123047109335342,0.000485116797040879,144.346087144416,177.782548820808,9.11811532210274E-10,1792.887959224,91.9535255013034,-6362518.45729153
5.16,263.432373046875,307,263.432373046875,307,93.1375997820869,0.0123441072998569,0.000487124211948837,144.346247432188,177.780355697675,9.13540098144433E-10,1792.88795512044,91.9535318538547,-6362518.4575018
5.2,263.432373046875,307,263.432373046875,307,93.1376031134278,0.0123680541692946,0.000495975285549313,144.346341719278,177.743903000617,9.14665125879779E-10,1792.88795274062,91.953536584042,-6362518.45743245
5.26,263.432373046875,307,263.432373046875,307,93.1376076005399,0.0123673185994333,0.000510079012899187,144.346473721412,177.678570572676,9.18505269392607E-10,1792.88795287715,91.9535424225032,-6362518.4574318
5.3,263.432373046875,307,263.432373046875,307,93.1376109328121,0.0123570160835827,0.000494564301167095,144.346558580054,177.748333457443,9.2086766996375E-10,1792.88795380901,91.9535464141518,-6362518.45756985
5.36,263.432373046875,307,263.432373046875,307,93.1376141365618,0.0123982061492885,0.000487636196284642,144.346652867551,177.788039579685,9.23662354642397E-10,1792.88794965963,91.9535509198904,-6362518.45736627
5.4,263.432373046875,307,263.432373046875,307,93.1376153882593,0.0124770601850423,0.000488865107245558,144.346700011346,177.796544305352,9.26008209182151E-10,1792.88794152681,91.9535523885861,-6362518.45755787
5.46,263.432373046875,307,263.432373046875,307,93.1376163139939,0.0124835020997623,0.000484932518409013,144.346718868873,177.81584437644,9.30038902335369E-10,1792.88794093256,91.9535536617041,-6362518.45737015
5.5,263.432373046875,307,263.432373046875,307,93.1376164434478,0.0124874766624377,0.000480224493642013,144.346709440109,177.838261331274,9.33619057768825E-10,1792.88794060471,91.9535535713658,-6362518.45714027
5.56,263.432373046875,307,263.432373046875,307,93.1376141365618,0.0125559077623421,0.000476917422404896,144.346662296308,177.865442642494,9.39161968999993E-10,1792.88793367653,91.953550751321,-6362518.45695481
5.6,263.432373046875,307,263.432373046875,307,93.1376129826531,0.0125114259406471,0.000484788921901322,144.346605723787,177.82166842361,9.43351541783043E-10,1792.88793822192,91.9535487778485,-6362518.45702548
5.66,263.432373046875,307,263.432373046875,307,93.1376086249948,0.0125306137398132,0.000484853875110142,144.346502007615,177.824447282717,9.47231637644735E-10,1792.88793605781,91.9535441910848,-6362518.45750418
5.7,263.432373046875,307,263.432373046875,307,93.1376055208966,0.0125737203332333,0.000487586850689534,144.346426577765,177.819754793579,9.48705746521311E-10,1792.88793175407,91.9535400662571,-6362518.45728624
5.76,263.432373046875,307,263.432373046875,307,93.1376009350643,0.0125393273036656,0.00047024184243099,144.346304004427,177.89252943834,9.50665272326337E-10,1792.88793510703,91.953535174951,-6362518.45750358
5.8,263.432373046875,307,263.432373046875,307,93.1375987567008,0.0125111317542164,0.000480815306380537,144.346228574784,177.839623306045,9.50456066783036E-10,1792.88793818385,91.9535318855196,-6362518.45713302
5.86,263.432373046875,307,263.432373046875,307,93.1375963492319,0.0125182393962514,0.000489057755981974,144.346134287841,177.803125092666,9.49171895185634E-10,1792.88793742294,91.9535278296098,-6362518.45728858
5.9,263.432373046875,307,263.432373046875,307,93.1375942695886,0.0124644520323026,0.000476669282226767,144.346087144416,177.850355015817,9.48591760091208E-10,1792.88794292233,91.9535257359967,-6362518.45716249
5.96,263.432373046875,307,263.432373046875,307,93.1375931175426,0.0124291753612522,0.000474627509551427,144.346049429698,177.853637643773,9.45520724643876E-10,1792.88794661491,91.9535239553079,-6362518.45693297
6,263.432373046875,307,263.432373046875,307,93.1375931175426,0.0124445141056257,0.000493694573251587,144.346058858376,177.768425569889,9.42479108565411E-10,1792.88794490957,91.9535237634555,-6362518.45744005
6.06,263.432373046875,307,263.432373046875,307,93.1375942695886,0.0124118218139039,0.000488890595742376,144.346096573099,177.784493630945,9.38724079094971E-10,1792.88794818127,91.9535250393674,-6362518.45755885
6.1,263.432373046875,307,263.432373046875,307,93.1375963492319,0.0123758974673185,0.000481446530733727,144.34614371653,177.812408714349,9.34769152561402E-10,1792.88795187152,91.953527844511,-6362518.45744504
6.16,263.432373046875,307,263.432373046875,307,93.1375999106094,0.0123379390194764,0.000495479988239906,144.346256860891,177.740687508612,9.29911128385243E-10,1792.88795590895,91.9535326957703,-6362518.457208
6.2,263.432373046875,307,263.432373046875,307,93.1376031134278,0.0123428810518629,0.000488444149319601,144.346341719278,177.774159607784,9.27387867332372E-10,1792.88795533099,91.953536641784,-6362518.45731701
6.26,263.432373046875,307,263.432373046875,307,93.1376076983288,0.0123451315500971,0.000511816442642882,144.346473721412,177.665999995444,9.24290799941379E-10,1792.887954959,91.9535423712805,-6362518.45788916
6.3,263.432373046875,307,263.432373046875,307,93.1376108033583,0.0123733249127526,0.000488302151195489,144.346558580054,177.780351260338,9.23360546817713E-10,1792.88795215663,91.9535463023931,-6362518.45747586
6.36,263.432373046875,307,263.432373046875,307,93.1376140071079,0.0124091588459627,0.000484150744481011,144.346652867551,177.806080596882,9.2411298323004E-10,1792.88794852218,91.9535505725071,-6362518.45737614
6.4,263.432373046875,307,263.432373046875,307,93.1376152895391,0.0124101496235005,0.000492149798771108,144.346700011346,177.769333077649,9.26018165267597E-10,1792.88794838729,91.9535525636747,-6362518.45753422
6.46,263.432373046875,307,263.432373046875,307,93.1376163139939,0.0124403158726806,0.000496871908669937,144.346718868873,177.753260308159,9.29835858886594E-10,1792.88794540025,91.9535543229431,-6362518.45735495
6.5,263.432373046875,307,263.432373046875,307,93.1376163139939,0.0124844306500558,0.000475687295168895,144.346709440109,177.858650246015,9.33794715784462E-10,1792.8879410013,91.953553436324,-6362518.45689558
6.56,263.432373046875,307,263.432373046875,307,93.1376143638045,0.0124942190842159,0.000485228792105016,144.346662296308,177.816368612146,9.39123417256383E-10,1792.88793982405,91.9535511946306,-6362518.45740231
6.6,263.432373046875,307,263.432373046875,307,93.1376121863723,0.0125389057404834,0.000487386221079404,144.346605723787,177.814206167375,9.42202529466695E-10,1792.88793511514,91.9535481613129,-6362518.45775819
6.66,263.432373046875,307,263.432373046875,307,93.1376086249948,0.0125391692284291,0.000489699839629964,144.346502007615,177.8039819327,9.46529726979197E-10,1792.88793527249,91.9535439377651,-6362518.45733868
6.7,263.432373046875,307,263.432373046875,307,93.1376064456999,0.0125460660899082,0.000476551207674395,144.346426577765,177.865303756013,9.48048332647475E-10,1792.88793464577,91.9535407582298,-6362518.45702772
6.76,263.432373046875,307,263.432373046875,307,93.1376012926921,0.0125423563379506,0.000466499014196393,144.346304004427,177.910554211853,9.50171443146349E-10,1792.88793505956,91.9535352541134,-6362518.45684822
6.8,263.432373046875,307,263.432373046875,307,93.1375989848748,0.0125336643392379,0.000482180902517012,144.346228574784,177.837391085606,9.51170906813745E-10,1792.88793590378,91.9535311209038,-6362518.45709207
6.86,263.432373046875,307,263.432373046875,307,93.1375962197781,0.0125146199555786,0.000482152590168319,144.346134287841,177.834056944249,9.4985646748432E-10,1792.88793778485,91.953527555801,-6362518.45724216
6.9,263.432373046875,307,263.432373046875,307,93.1375942695886,0.01251471719456,0.000469224992375093,144.346087144416,177.893222228911,9.48698771460828E-10,1792.88793781233,91.9535253550857,-6362518.45703212
6.96,263.432373046875,307,263.432373046875,307,93.1375931175426,0.0124798505439814,0.000488062717174709,144.346049429698,177.80072466495,9.45422971313248E-10,1792.88794131543,91.9535234263167,-6362518.45734637
7,263.432373046875,307,263.432373046875,307,93.1375930169597,0.012427735977396,0.000487404141185377,144.346058858376,177.794330354273,9.42264977369334E-10,1792.88794662936,91.9535240670666,-6362518.45736756
7.06,263.432373046875,307,263.432373046875,307,93.1375943990424,0.0123854854041923,0.000474214796925984,144.346096573099,177.847797847871,9.38476136321253E-10,1792.88795104547,91.9535256633535,-6362518.4570107
7.1,263.432373046875,307,263.432373046875,307,93.1375964488834,0.0123715729303127,0.000485192381894609,144.34614371653,177.794353751491,9.35250068289768E-10,1792.88795234583,91.9535277318209,-6362518.45740349
7.16,263.432373046875,307,263.432373046875,307,93.1375997820869,0.0123210558266304,0.000499671897756202,144.346256860891,177.717953102058,9.30288865479891E-10,1792.88795756059,91.9535329183564,-6362518.45742387
7.2,263.432373046875,307,263.432373046875,307,93.137602317147,0.0123617063272516,0.000493187196346328,144.346341719278,177.755465892529,9.27107177441399E-10,1792.88795328944,91.9535368336365,-6362518.45764252
7.26,263.432373046875,307,263.432373046875,307,93.1376074701548,0.0123739292567611,0.000486289041981361,144.346483150145,177.789793052693,9.2462798037682E-10,1792.88795212059,91.9535423563793,-6362518.45739169
7.3,263.432373046875,307,263.432373046875,307,93.1376117300242,0.0123421592099838,0.000504125575207068,144.346577437544,177.701293225141,9.23469342555486E-10,1792.88795537754,91.9535471834242,-6362518.45754497
7.36,263.432373046875,307,263.432373046875,307,93.1376174688339,0.012343154170486,0.000475925038866036,144.346747155172,177.832231470119,9.22553553978144E-10,1792.8879552334,91.9535544561222,-6362518.45738157
7.4,263.432373046875,307,263.432373046875,307,93.1376210292801,0.0123226525594917,0.000498251087131862,144.346860300479,177.724905388985,9.23072657037195E-10,1792.88795735079,91.9535594433546,-6362518.45754706
7.46,263.432373046875,307,263.432373046875,307,93.1376276938245,0.0123902395833078,0.000507362756563571,144.347048876385,177.695515231655,9.21641113292055E-10,1792.88795046308,91.9535673800856,-6362518.45759988
7.5,263.432373046875,307,263.432373046875,307,93.137631922029,0.0123853457417249,0.000478727873345781,144.347162022165,177.826914807968,9.22065124525945E-10,1792.88795093264,91.9535728301853,-6362518.45740146
7.56,263.432373046875,307,263.432373046875,307,93.1376374326646,0.0123874637817025,0.000493408241446396,144.347322312323,177.759380992606,9.23870733175277E-10,1792.88795064498,91.9535803124309,-6362518.45771756
7.6,263.432373046875,307,263.432373046875,307,93.1376407649368,0.0124433676431455,0.000500001496569025,144.347416600818,177.73956315068,9.25210407701592E-10,1792.8879450962,91.9535837899894,-6362518.45739631
7.66,263.432373046875,307,263.432373046875,307,93.1376438690349,0.0124707330370929,0.000479235632672405,144.347501460569,177.83987194262,9.30249942961778E-10,1792.8879422457,91.9535875953734,-6362518.45733084
7.7,263.432373046875,307,263.432373046875,307,93.1376451216638,0.0125061956080817,0.000497565159257753,144.347529747175,177.762304281211,9.3381468294171E-10,1792.88793866266,91.9535888610408,-6362518.45740949
7.76,263.432373046875,307,263.432373046875,307,93.1376440981403,0.0125676101565241,0.000491839324692952,144.347520318305,177.79956734365,9.39698524867539E-10,1792.88793240657,91.9535883106291,-6362518.45730786
7.8,263.432373046875,307,263.432373046875,307,93.1376429433003,0.0125952190799521,0.000484952452084182,144.347473173974,177.835711017167,9.44280403449139E-10,1792.88792954222,91.9535867134109,-6362518.45734396
